125151156	0.180257
125151157	0.180418
125151158	0.17993499999999998
125151159	0.179774
125151160	0.180096
125151161	0.17816300000000002
125151162	0.17784
125151163	0.17639000000000002
125151164	0.176229
125151165	0.173974
125151166	0.175424
125151167	0.174779
125151168	0.173974
125151169	0.17349
125151170	0.17413499999999998
125151171	0.17413499999999998
125151172	0.17204
125151173	0.171396
125151174	0.171074
125151175	0.169463
125151176	0.17010699999999998
125151177	0.169785
125151178	0.168979
125151179	0.168979
125151180	0.17010699999999998
125151181	0.17059000000000002
125151182	0.167046
125151183	0.166402
125151184	0.165596
125151185	0.165113
125151186	0.160924
125151187	0.164468
125151188	0.163985
125151189	0.163663
125151190	0.163179
125151191	0.16414600000000001
125151192	0.162052
125151193	0.161407
125151194	0.160924
125151195	0.160118
125151196	0.15641300000000002
125151197	0.159152
125151198	0.158668
125151199	0.158668
125151200	0.15834600000000001
125151201	0.15883
125151202	0.157863
125151203	0.15673499999999999
125151204	0.155446
125151205	0.15496300000000002
125151206	0.15270699999999998
125151207	0.15496300000000002
125151208	0.15496300000000002
125151209	0.153352
125151210	0.153674
125151211	0.153996
125151212	0.15270699999999998
125151213	0.152385
125151214	0.15174100000000001
125151215	0.150774
125151216	0.147874
125151217	0.150452
125151218	0.14916300000000002
125151219	0.147874
125151220	0.148519
125151221	0.149646
125151222	0.14868
125151223	0.147874
125151224	0.147069
125151225	0.14674700000000002
125151226	0.145619
125151227	0.145458
125151228	0.14578
125151229	0.145297
125151230	0.146102
125151231	0.145135
125151232	0.14723
125151233	0.143847
125151234	0.143524
125151235	0.142397
125151236	0.141913
125151237	0.140302
125151238	0.14143
125151239	0.14143
125151240	0.14110799999999998
125151241	0.140786
125151242	0.141913
125151243	0.139819
125151244	0.139819
125151245	0.139174
125151246	0.138852
125151247	0.135469
125151248	0.139013
125151249	0.138047
125151250	0.138852
125151251	0.138047
125151252	0.139497
125151253	0.13708
125151254	0.136275
125151255	0.136758
125151256	0.136113
125151257	0.134019
125151258	0.136275
125151259	0.135791
125151260	0.135952
125151261	0.135469
125151262	0.136597
125151263	0.135147
125151264	0.134825
125151265	0.134663
125151266	0.133858
125151267	0.132891
125151268	0.133858
125151269	0.133536
125151270	0.132891
125151271	0.133375
125151272	0.132569
125151273	0.136275
125151274	0.13208599999999998
125151275	0.13208599999999998
125151276	0.13176300000000002
125151277	0.130636
125151278	0.130636
125151279	0.13128
125151280	0.130152
125151281	0.130475
125151282	0.130797
125151283	0.132408
125151284	0.129669
125151285	0.129991
125151286	0.12950799999999998
125151287	0.12950799999999998
125151288	0.125319
125151289	0.12854100000000002
125151290	0.129186
125151291	0.129025
125151292	0.129991
125151293	0.130636
125151294	0.127414
125151295	0.127252
125151296	0.12854100000000002
125151297	0.129347
125151298	0.126608
125151299	0.129669
125151300	0.130636
125151301	0.129991
125151302	0.129991
125151303	0.131602
125151304	0.13176300000000002
125151305	0.131925
125151306	0.131925
125151307	0.13273
125151308	0.12983
125151309	0.131925
125151310	0.132408
125151311	0.133052
125151312	0.133536
125151313	0.13418
125151314	0.136758
125151315	0.133858
125151316	0.133697
125151317	0.13434100000000002
125151318	0.134502
125151319	0.135952
125151320	0.136275
125151321	0.136919
125151322	0.136919
125151323	0.136275
125151324	0.138852
125151325	0.137402
125151326	0.137241
125151327	0.138691
125151328	0.138691
125151329	0.136113
125151330	0.138047
125151331	0.139013
125151332	0.139819
125151333	0.140302
125151334	0.14143
125151335	0.14143
125151336	0.140463
125151337	0.140947
125151338	0.14143
125151339	0.140786
125151340	0.142558
125151341	0.144008
125151342	0.144008
125151343	0.144169
125151344	0.144169
125151345	0.147069
125151346	0.144974
125151347	0.145135
125151348	0.146263
125151349	0.145297
125151350	0.14674700000000002
125151351	0.146585
125151352	0.146585
125151353	0.14690799999999998
125151354	0.148358
125151355	0.148035
125151356	0.149002
125151357	0.14996900000000002
125151358	0.14916300000000002
125151359	0.14674700000000002
125151360	0.149646
125151361	0.15093499999999999
125151362	0.151258
125151363	0.152063
125151364	0.153352
125151365	0.152224
125151366	0.15174100000000001
125151367	0.153674
125151368	0.153352
125151369	0.152869
125151370	0.155124
125151371	0.155124
125151372	0.15496300000000002
125151373	0.154319
125151374	0.156091
125151375	0.159957
125151376	0.15738
125151377	0.15834600000000001
125151378	0.15850699999999998
125151379	0.158024
125151380	0.15448
125151381	0.15850699999999998
125151382	0.159796
125151383	0.160118
125151384	0.160924
125151385	0.162857
125151386	0.161407
125151387	0.160602
125151388	0.161891
125151389	0.161891
125151390	0.159635
125151391	0.16414600000000001
125151392	0.164952
125151393	0.163985
125151394	0.163502
125151395	0.165596
125151396	0.165918
125151397	0.16656300000000002
125151398	0.16688499999999998
125151399	0.16801300000000002
125151400	0.16688499999999998
125151401	0.16736800000000002
125151402	0.168818
125151403	0.168496
125151404	0.169302
125151405	0.17059000000000002
125151406	0.17268499999999998
125151407	0.170913
125151408	0.169785
125151409	0.170268
125151410	0.171396
125151411	0.169624
125151412	0.17268499999999998
125151413	0.17381300000000002
125151414	0.174457
125151415	0.17332899999999998
125151416	0.175585
125151417	0.175263
125151418	0.175585
125151419	0.17655099999999999
125151420	0.177357
125151421	0.174779
125151422	0.17639000000000002
125151423	0.177035
125151424	0.177518
125151425	0.178646
125151426	0.180579
125151427	0.183318
