124748656	0.127575
124748657	0.12693
124748658	0.126447
124748659	0.126125
124748660	0.12628599999999998
124748661	0.127575
124748662	0.12435299999999999
124748663	0.12435299999999999
124748664	0.123869
124748665	0.12258
124748666	0.119842
124748667	0.12161400000000001
124748668	0.12129100000000001
124748669	0.12096900000000001
124748670	0.120486
124748671	0.12096900000000001
124748672	0.12193599999999999
124748673	0.11935799999999999
124748674	0.11855299999999999
124748675	0.117586
124748676	0.117103
124748677	0.114525
124748678	0.117103
124748679	0.116619
124748680	0.115975
124748681	0.11516900000000001
124748682	0.11549200000000001
124748683	0.116297
124748684	0.114525
124748685	0.113881
124748686	0.113075
124748687	0.111625
124748688	0.11323599999999999
124748689	0.11243099999999999
124748690	0.11146400000000001
124748691	0.111142
124748692	0.11065799999999999
124748693	0.111947
124748694	0.11001400000000001
124748695	0.109047
124748696	0.108725
124748697	0.108886
124748698	0.10711400000000001
124748699	0.10775799999999999
124748700	0.107597
124748701	0.10679200000000001
124748702	0.105986
124748703	0.10647000000000001
124748704	0.10775799999999999
124748705	0.105181
124748706	0.104859
124748707	0.10405299999999999
124748708	0.10421400000000001
124748709	0.102281
124748710	0.102925
124748711	0.102442
124748712	0.10212
124748713	0.102281
124748714	0.10195900000000001
124748715	0.10276400000000001
124748716	0.10067000000000001
124748717	0.100348
124748718	0.100348
124748719	0.100186
124748720	0.09825310000000001
124748721	0.0990586
124748722	0.098092
124748723	0.0979309
124748724	0.098092
124748725	0.0977698
124748726	0.10212
124748727	0.0990586
124748728	0.09954199999999999
124748729	0.100186
124748730	0.0998642
124748731	0.09873639999999999
124748732	0.100348
124748733	0.10083099999999999
124748734	0.101797
124748735	0.10212
124748736	0.102442
124748737	0.105342
124748738	0.103247
124748739	0.10195900000000001
124748740	0.10308599999999998
124748741	0.10340899999999999
124748742	0.101475
124748743	0.10453599999999999
124748744	0.105503
124748745	0.10566400000000001
124748746	0.105503
124748747	0.10743599999999999
124748748	0.10679200000000001
124748749	0.10679200000000001
124748750	0.108242
124748751	0.10792
124748752	0.105986
124748753	0.10792
124748754	0.10775799999999999
124748755	0.109208
124748756	0.110175
124748757	0.11065799999999999
124748758	0.11275299999999999
124748759	0.110819
124748760	0.111625
124748761	0.110981
124748762	0.111786
124748763	0.11146400000000001
124748764	0.11355799999999999
124748765	0.11549200000000001
124748766	0.114686
124748767	0.114042
124748768	0.115008
124748769	0.117425
124748770	0.116619
124748771	0.11678
124748772	0.117586
124748773	0.117586
124748774	0.11533099999999999
124748775	0.117586
124748776	0.11806900000000001
124748777	0.119197
124748778	0.119842
124748779	0.120486
124748780	0.12451400000000001
124748781	0.12096900000000001
124748782	0.120003
124748783	0.12193599999999999
124748784	0.122741
124748785	0.121775
124748786	0.12451400000000001
124748787	0.124675
124748788	0.123869
124748789	0.12403
124748790	0.12693
124748791	0.12838
124748792	0.12693
124748793	0.127736
124748794	0.128219
124748795	0.127252
124748796	0.12451400000000001
124748797	0.128219
124748798	0.12983
124748799	0.131602
124748800	0.131119
124748801	0.132569
124748802	0.131602
124748803	0.131119
124748804	0.13176300000000002
124748805	0.132247
124748806	0.133375
124748807	0.133213
124748808	0.135791
124748809	0.134825
124748810	0.134825
124748811	0.13563
124748812	0.13756300000000002
124748813	0.137402
124748814	0.13788599999999998
124748815	0.138691
124748816	0.138691
124748817	0.137241
124748818	0.136597
124748819	0.14014100000000002
124748820	0.140786
124748821	0.141752
124748822	0.142397
124748823	0.14336300000000002
124748824	0.142074
124748825	0.142558
124748826	0.143202
124748827	0.143847
124748828	0.14432999999999999
124748829	0.14578
124748830	0.145619
124748831	0.145297
124748832	0.146102
124748833	0.147552
124748834	0.150452
124748835	0.148841
124748836	0.14996900000000002
124748837	0.150452
124748838	0.14916300000000002
124748839	0.14690799999999998
124748840	0.15158
124748841	0.152063
124748842	0.152869
124748843	0.152869
124748844	0.154157
124748845	0.15576900000000002
124748846	0.153352
124748847	0.154641
124748848	0.15496300000000002
124748849	0.156252
124748850	0.153835
124748851	0.157219
124748852	0.156896
124748853	0.156574
124748854	0.158668
124748855	0.159957
124748856	0.163985
124748857	0.160924
124748858	0.16221300000000002
124748859	0.16156800000000002
124748860	0.161407
124748861	0.159474
124748862	0.163663
124748863	0.16334100000000001
124748864	0.163824
124748865	0.16656300000000002
124748866	0.16656300000000002
124748867	0.16736800000000002
124748868	0.166241
124748869	0.16801300000000002
124748870	0.16833499999999998
124748871	0.169302
124748872	0.16801300000000002
124748873	0.169463
124748874	0.170268
124748875	0.171235
124748876	0.172202
124748877	0.17349
124748878	0.177035
124748879	0.174457
124748880	0.174618
124748881	0.173974
124748882	0.173651
124748883	0.174618
124748884	0.176874
124748885	0.178001
124748886	0.179612
124748887	0.178807
124748888	0.17929
124748889	0.179774
124748890	0.18074
124748891	0.181385
124748892	0.181224
124748893	0.182674
124748894	0.183962
124748895	0.18251199999999998
124748896	0.183157
124748897	0.184929
124748898	0.186218
124748899	0.188473
124748900	0.188151
124748901	0.188151
124748902	0.187829
124748903	0.18799000000000002
124748904	0.18895699999999999
124748905	0.188635
124748906	0.191696
124748907	0.19137300000000002
124748908	0.193307
124748909	0.19234
124748910	0.194434
124748911	0.193951
124748912	0.195079
124748913	0.196529
124748914	0.19717300000000001
124748915	0.197012
124748916	0.19379000000000002
124748917	0.196851
124748918	0.198301
124748919	0.199751
124748920	0.201201
124748921	0.202651
124748922	0.205873
124748923	0.202006
124748924	0.201684
124748925	0.20297300000000001
124748926	0.20313399999999998
124748927	0.202329
124748928	0.206679
124748929	0.207323
124748930	0.206679
124748931	0.205873
124748932	0.207806
124748933	0.207484
124748934	0.207323
124748935	0.20716199999999999
124748936	0.20716199999999999
124748937	0.207323
124748938	0.204262
124748939	0.205873
124748940	0.20635599999999998
124748941	0.20700100000000002
124748942	0.20764499999999997
124748943	0.208612
124748944	0.20764499999999997
124748945	0.207484
124748946	0.206517
124748947	0.20571199999999998
124748948	0.206195
124748949	0.206195
124748950	0.20716199999999999
124748951	0.20877300000000001
124748952	0.20845100000000003
124748953	0.207484
124748954	0.209256
124748955	0.207806
124748956	0.20829
124748957	0.20845100000000003
124748958	0.20909499999999998
124748959	0.20700100000000002
124748960	0.20764499999999997
124748961	0.20829
124748962	0.20909499999999998
124748963	0.20974
124748964	0.21054499999999998
124748965	0.21215599999999998
124748966	0.210223
124748967	0.20941700000000002
124748968	0.20909499999999998
124748969	0.20990100000000003
124748970	0.207323
124748971	0.211995
124748972	0.212317
124748973	0.21247800000000003
124748974	0.21183400000000002
124748975	0.21119000000000002
124748976	0.21570100000000003
124748977	0.213123
124748978	0.213767
124748979	0.214573
124748980	0.21425100000000002
124748981	0.21038400000000002
124748982	0.213606
124748983	0.214573
124748984	0.21489499999999997
124748985	0.21618400000000002
124748986	0.21731199999999998
124748987	0.220212
124748988	0.21634499999999998
124748989	0.21618400000000002
124748990	0.21682800000000002
124748991	0.21731199999999998
124748992	0.21618400000000002
124748993	0.219084
124748994	0.219889
124748995	0.218439
124748996	0.218923
124748997	0.221662
124748998	0.220856
124748999	0.221823
124749000	0.222306
124749001	0.223917
124749002	0.22133899999999998
124749003	0.221662
124749004	0.223273
124749005	0.224723
124749006	0.225045
124749007	0.225689
124749008	0.229073
124749009	0.226012
124749010	0.225689
124749011	0.22649499999999997
124749012	0.22713899999999998
124749013	0.226173
124749014	0.22955599999999998
124749015	0.23068400000000003
124749016	0.22955599999999998
124749017	0.228589
124749018	0.23068400000000003
124749019	0.23487199999999997
124749020	0.232456
124749021	0.232778
124749022	0.23422800000000002
124749023	0.23374499999999998
124749024	0.230523
124749025	0.234389
124749026	0.23567800000000003
124749027	0.236645
124749028	0.23809499999999997
124749029	0.240511
124749030	0.240511
124749031	0.23777199999999998
124749032	0.23873899999999998
124749033	0.240511
124749034	0.240833
124749035	0.239706
124749036	0.24325
124749037	0.24325
124749038	0.242445
124749039	0.24325
124749040	0.245506
124749041	0.24872800000000003
124749042	0.247761
124749043	0.24792199999999998
124749044	0.248083
124749045	0.24727800000000003
124749046	0.24453899999999998
124749047	0.249533
124749048	0.250661
124749049	0.252433
124749050	0.252755
124749051	0.255333
124749052	0.252594
124749053	0.252755
124749054	0.255655
124749055	0.25597800000000004
124749056	0.255494
124749057	0.257911
124749058	0.25903899999999996
124749059	0.25807199999999997
124749060	0.259683
124749061	0.26065
124749062	0.263389
124749063	0.26306599999999997
124749064	0.263872
124749065	0.265
124749066	0.264033
124749067	0.261777
124749068	0.265322
124749069	0.267094
124749070	0.268544
124749071	0.26967199999999997
124749072	0.270961
124749073	0.271927
124749074	0.269833
124749075	0.271766
124749076	0.272733
124749077	0.274183
124749078	0.27321599999999996
124749079	0.277244
124749080	0.275955
124749081	0.275472
124749082	0.27676
124749083	0.279983
124749084	0.281433
124749085	0.28175500000000003
124749086	0.283366
124749087	0.28175500000000003
124749088	0.281271
124749089	0.280466
124749090	0.285138
124749091	0.287071
124749092	0.287394
124749093	0.290132
124749094	0.289005
124749095	0.291099
124749096	0.290294
124749097	0.291905
124749098	0.292549
124749099	0.293516
124749100	0.29399899999999995
124749101	0.294643
124749102	0.294482
124749103	0.29593200000000003
124749104	0.298349
124749105	0.301249
124749106	0.30141
124749107	0.302699
124749108	0.30189299999999997
124749109	0.29996
124749110	0.300282
124749111	0.304632
124749112	0.306243
124749113	0.307854
124749114	0.309304
124749115	0.309143
124749116	0.310915
124749117	0.309465
124749118	0.311399
124749119	0.312526
124749120	0.31397600000000003
124749121	0.312526
124749122	0.31719899999999995
124749123	0.31397600000000003
124749124	0.315587
124749125	0.318326
124749126	0.320421
124749127	0.32364299999999996
124749128	0.322837
124749129	0.322998
124749130	0.321226
124749131	0.322676
124749132	0.322515
124749133	0.326704
124749134	0.328154
124749135	0.329121
124749136	0.32976500000000003
124749137	0.329282
124749138	0.330248
124749139	0.326221
124749140	0.324448
124749141	0.323321
124749142	0.32203200000000004
